X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.000521357072458,34.142318916748792,98993121,211,,Health and Mental Health,Mental Health Counseling,,,Pacific Clinics - East Youth / East Outpatient Programs,902 S Myrtle Ave,,Monrovia,CA,"Monday, Wednesday and Thursday, 9:00am to 8:00pm; Tuesday, 9:00am to 6:00pm; Friday, 9:00am to 5:00pm. ","Info/Appointments Service/Intake and Administration (877) 722-2737,  FAX (626) 301-0868,  Service/Intake (626) 357-3258",www.pacificclinics.org,,,70019,This is the administrative site of a comprehensive mental health agency that serves people who live in communities in Los Angeles County.,91016,http://egis3.lacounty.gov/lms/?p=70019,publish,34.14231895,-118.0005213,2010-11-01T11:50:56.000Z,,,6561512.58879621,1874172.96157615
-118.151629856419802,34.129454156934848,98993124,211,,Health and Mental Health,Mental Health Counseling,,,Pacific Clinics - Pasadena Family Services,66 Hurlbut St,,Pasadena,CA,"Monday, Wednesday and Thursday, 8:00am to 8:00pm; Tuesday, 8:00am to 5:30pm; Friday, 8:00am to 5:00pm. ","Info/Appointments Service/Intake (877) 722-2737,  Service/Intake (626) 795-8471,  Service/Intake (626) 441-4221",www.pacificclinics.org,,,70020,This is the administrative site of a comprehensive mental health agency that serves people who live in communities in Los Angeles County.,91105,http://egis3.lacounty.gov/lms/?p=70020,publish,34.12945419,-118.1516298,2010-11-01T11:50:56.000Z,,,6515782.22323614,1869525.84751081
-118.082804056934862,33.947103997360919,98993134,211,,Health and Mental Health,Mental Health Counseling,,,Pacific Clinics - El Camino,11721 Telegraph Rd,,Santa Fe Springs,CA,"Monday, Friday, 8:00am to 5:00pm; Tuesday, Wednesday, Thursday, 8:00am to 8:00pm. ","Info/Appointments Service/Intake (877) 722-2737,  FAX (562) 949-4807,  Service/Intake (562) 949-8455",www.pacificclinics.org,,,70022,This is the administrative site of a comprehensive mental health agency that serves people who live in communities in Los Angeles County.,90670,http://egis3.lacounty.gov/lms/?p=70022,publish,33.94710403,-118.082804,2010-11-01T11:50:56.000Z,,,6536556.47630697,1803140.73815531
-118.083070956055309,33.946180736901205,98993137,211,,Health and Mental Health,Mental Health Counseling,,,Pacific Clinics - Centro Familiar,11741 Telegraph Rd,Suite G,Santa Fe Springs,CA,"Monday, Wednesday, Thursday and Friday, 8:00am to 5:00pm; Tuesday, 8:00am to 7:00pm. ","Info/Appointments Service/Intake (877) 722-2737,  Service/Intake (562) 942-8256",www.pacificclinics.org,,,70023,This is the administrative site of a comprehensive mental health agency that serves people who live in communities in Los Angeles County.,90670,http://egis3.lacounty.gov/lms/?p=70023,publish,33.94618077,-118.0830709,2010-11-01T11:50:56.000Z,,,6536475.25009146,1802804.81034948
-117.737259157265328,34.095621547034568,98993140,211,,Health and Mental Health,Mental Health Counseling,,,Pacific Clinics - Bonita Family Center,790 E Bonita Ave,,Pomona,CA,"Monday, Tuesday, Wednesday and Friday, 8:30am to 5:00pm; Thursday, 8:30am to 6:30pm ","Info/Appointments Service/Intake (877) 722-2737,  Service/Intake and Administration (909) 625-7207",www.pacificclinics.org,,,70024,This is the administrative site of a comprehensive mental health agency that serves people who live in communities in Los Angeles County.,91767,http://egis3.lacounty.gov/lms/?p=70024,publish,34.09562158,-117.7372591,2010-11-01T11:50:56.000Z,,,6641216.38345656,1857282.88971332
-117.871943857109656,34.100075327269998,98993145,211,,Health and Mental Health,Mental Health Counseling,,,Pacific Clinics - Family Outreach Services,1126 N Grand Ave,,Covina,CA,"Monday through Friday, 8:00am to 5:00pm. ",Service/Intake (626) 967-1667,www.pacificclinics.org,,,70026,This is the administrative site of a comprehensive mental health agency that serves people who live in communities in Los Angeles County.,91724,http://egis3.lacounty.gov/lms/?p=70026,publish,34.10007536,-117.8719438,2010-11-01T11:50:56.000Z,,,6600437.91940998,1858824.43354623
-117.752028357666504,34.083365687008964,98993150,211,,Health and Mental Health,Mental Health Counseling,,,Landmark Medical Center,2030 N Garey Ave,,Pomona,CA,"Monday through Friday, 9:00am to 5:00pm. ",Service/Intake and Administration (909) 593-2585,www.landmarkmedicalcenter.net,,,70030,The center provides inpatient mental health services for adults ages 18 through 64 in Los Angeles.,91767,http://egis3.lacounty.gov/lms/?p=70030,publish,34.08336572,-117.7520283,2010-11-01T11:50:56.000Z,,,6636755.9504483,1852811.4048899
-118.021930856978997,34.107979167294481,98993162,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Arcadia Mental Health Center,330 E Live Oak Ave,,Arcadia,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771,  Service/Intake (626) 821-5858, PMRT daytime number Service/Intake (626) 258-2004",,,,70037,"The center provides mental health services, and welfare-to-work support services for adults with mental/emotional disturbance in the San Gabriel Valley.",91006,http://egis3.lacounty.gov/lms/?p=70037,publish,34.1079792,-118.0219308,2010-11-01T11:50:56.000Z,,,6555031.6473618,1861676.81596482
-118.022876257473214,34.151428607152042,98993166,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Arcadia Mental Health Center - Wellness Center,301 E Foothill Blvd,,Arcadia,CA,"Monday through Friday, 8:00am to 5:00pm. ",Service/Intake (626) 471-6500,,,,70038,"The center provides mental health services, and welfare-to-work support services for adults with mental/emotional disturbance in the San Gabriel Valley.",91006,http://egis3.lacounty.gov/lms/?p=70038,publish,34.15142864,-118.0228762,2010-11-01T11:50:56.000Z,,,6554749.06262514,1877488.93132214
-117.934957757016534,34.069074607515532,98993168,211,,Health and Mental Health,Mental Health Counseling,,,Foothill Family Service - West Covina Office,1215 W Covina Pkwy,,West Covina,CA,"Monday through Thursday, 8:30am to 9:00pm; Friday, 8:30am to 5:00pm. ","Service/Intake (866) 304-4337,  Service/Intake (626) 338-9200",www.foothillfamily.org,,,70039,"The agency provides counseling services, domestic violence services, family life education, child abuse services, services for older adults, and welfare-to-work support services for individuals of all ages in the San Gabriel Valley area.",91790,http://egis3.lacounty.gov/lms/?p=70039,publish,34.06907464,-117.9349577,2010-11-01T11:50:56.000Z,,,6581368.46607913,1847524.36198631
-118.419360056349703,34.171909946216452,98993180,211,,Health and Mental Health,Mental Health Counseling,,,"Help Group, The",13130 Burbank Blvd,,Sherman Oaks,CA,"Monday through Friday, 8:00am to 8:00pm. ","Service/Intake (877) 943-5747, Admission FAX (818) 779-5295,  Service/Intake and Administration (818) 781-0360",www.thehelpgroup.org,,,70042,"The center provides child abuse services, education services, mental health services, residential mental health services, welfare-to-work support services and services for people with developmental disabilities, primarily for residents of the San Fernando Valley, greater Los Angeles and the South Bay.",91401,http://egis3.lacounty.gov/lms/?p=70042,publish,34.17190998,-118.41936,2015-03-11T12:43:44.000Z,,,6434823.14466906,1885206.27546747
-118.447675056081678,34.176815106430958,98993221,211,,Health and Mental Health,Mental Health Counseling,,,Hollywood Community Hospital Of Van Nuys,14433 Emelita St,,Van Nuys,CA,"Monday through Sunday, 24 hours per day. ","Service/Intake and Administration (818) 787-1511,  FAX (818) 530-0519",www.hollywoodcommunityhospital.com/,,,70180,The agency provides hospital services for people in Los Angeles County.,91401,http://egis3.lacounty.gov/lms/?p=70180,publish,34.17681514,-118.447675,2010-11-01T11:50:56.000Z,,,6426266.48461705,1887028.27247964
-118.082132756347875,34.000924127145169,98993234,211,,Health and Mental Health,Mental Health Counseling,,,Alma Family Services,9101 Whittier Blvd,,Pico Rivera,CA," Monday through Thursday, 8:30am to 6:00pm; Friday, 8:30am to 5:00pm; Saturday, 8:00am to 4:00pm ","Administrative (323) 526-4016, Intake/All Programs Service/Intake (323) 881-3799,  FAX (562) 801-4630,  Service/Intake (562) 801-4626",www.almafs.com,,,70200,The agency provides services for people with developmental disabilities who live in Los Angeles County.,90660,http://egis3.lacounty.gov/lms/?p=70200,publish,34.00092416,-118.0821327,2010-11-01T11:50:56.000Z,,,6536776.07987039,1822726.84891739
-118.186658756200075,33.768397217255888,98993238,211,,Health and Mental Health,Mental Health Counseling,,,Alma Family Services - Long Beach Office,121 Linden Ave,Suite B101,Long Beach,CA,"Monday through Friday, 1:00pm to 5:00pm. ",Service/Intake (562) 624-8844,www.almafs.com,,,70201,The agency provides services for people with developmental disabilities who live in Los Angeles County.,90802,http://egis3.lacounty.gov/lms/?p=70201,publish,33.76839725,-118.1866587,2010-11-01T11:50:56.000Z,,,6504937.3558183,1738147.18966497
-118.286306656716363,34.039468367058383,98993255,211,,Health and Mental Health,Mental Health Counseling,,,St. John's Well Child And Family Center,1910 Magnolia Ave,,Los Angeles,CA,"Monday, Wednesday, and Friday, 8:00am to 5:00pm; Tuesday and Thursday, 8:00am to 7:00pm; Saturday, 7:30am to 3:30pm. ","FAX (213) 749-7354,  Administrative (323) 541-1600,  Service/Intake (213) 749-0947, Scheduling line for all clinics Service/Intake (323) 541-1411",www.wellchild.org,,,70211,"The center provides counseling, dental services, health services for low-income people of all ages who live in the Los Angeles County area.",90007,http://egis3.lacounty.gov/lms/?p=70211,publish,34.0394684,-118.2863066,2010-11-01T11:50:56.000Z,,,6474931.45749688,1836867.22877306
-118.287254356282702,33.990203306770525,98993272,211,,Health and Mental Health,Mental Health Counseling,,,St. John's Well Child And Family Center - Dr. Louis C. Frayser Community Clinic,5701 S Hoover St,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm; Saturday, 7:30am to 3:30pm. ","FAX (323) 541-1401, Services for Children Service/Intake (323) 541-1400, Counseling for Children Service/Intake (323) 541-1616, Counseling for adults Service/Intake (323) 541-1400 Ext.1104, Scheduling line for all clinics Service/Intake (323) 541-1411",www.wellchild.org,,,70213,"The center provides counseling, dental services, health services for low-income people of all ages who live in the Los Angeles County area.",90037,http://egis3.lacounty.gov/lms/?p=70213,publish,33.99020334,-118.2872543,2015-03-11T11:23:20.000Z,,,6474593.11040455,1818939.5710589
-118.224114956406567,33.983941776714424,98993302,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - San Antonio Mental Health Center,2629 Clarendon Ave,2nd Fl.,Huntington Park,CA,"Monday and Thursday, 7:30am to 6:00pm; Tuesday and Wednesday, 7:30am to 7:00pm; and Friday, 7:30am to 5:00pm. ","Service/Intake (323) 584-3700, Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771",,,,70222,"The center provides mental health services to children, adolescents and their families and welfare to work supportive services for adults who are referred through the DPSS/CalWORKS program.",90255,http://egis3.lacounty.gov/lms/?p=70222,publish,33.98394181,-118.2241149,2010-11-01T11:50:56.000Z,,,6493727.84083581,1816612.19054306
-118.184270656513647,34.104329067031095,98993308,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Northeast Los Angeles,5321 Via Marisol,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771,  Service/Intake (323) 478-8200",,,,70224,"The center provides mental health services for adults welfare-to-work support services mentally/emotionally disturbed persons who live in the Northeast Health District which includes Lincoln Heights, Highland Park, El Sereno, and parts of Glassell Park.",90042,http://egis3.lacounty.gov/lms/?p=70224,publish,34.1043291,-118.1842706,2010-11-01T11:50:56.000Z,,,6505887.30503389,1860398.88118473
-118.096111156492697,33.982729367328588,98993316,211,,Health and Mental Health,Mental Health Counseling,,,Angel Step Inn Domestic Violence Emergency Shelter,9047 Washington Blvd,,Pico Rivera,CA,"Monday through Sunday, 24 hours per day. N/A ","Service/Intake (562) 949-5358,  FAX (323) 255-0012, 24-Hr. Hotline  323-780-HELP Service/Intake and Hotline (323) 780-4357, Shelter Admin. Administrative (323) 780-7285,  FAX (323) 780-7235,  FAX (562) 941-6106, 24-Hr. Hotline Service/Intake and Hotline (",www.angelstepinn.org,,,70230,"The agency provides domestic violence services, residential treatment for substance abuse, shelter and welfare-to-work support services for people who live in Los Angeles County.",90660,http://egis3.lacounty.gov/lms/?p=70230,publish,33.9827294,-118.0961111,2010-11-01T11:50:56.000Z,,,6532532.92628323,1816109.15841265
-118.318968656269888,33.916916747516581,98993369,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - South Bay Mental Health Services,2311 W El  Segundo Blvd,,Hawthorne,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771,  Administrative (323) 241-6890,  Service/Intake and Administration (323) 241-6730",,,,70255,"The center provides employment services, mental health services, and welfare-to-work support services for adults with mental/emotional disturbance who live in the South Bay area.",90250,http://egis3.lacounty.gov/lms/?p=70255,publish,33.91691678,-118.3189686,2010-11-01T11:50:56.000Z,,,6464894.75217664,1792298.12368573
-118.290303555785769,33.852207777255799,98993400,211,,Health and Mental Health,Mental Health Counseling,,,Children's Institute Inc - Torrance Office,19700 S Vermont Ave,Suite 250,Torrance,CA,"Monday through Saturday, 8:00am to 5:00pm. ",Service/Intake and Administration (213) 385-5100,www.childrensinstitute.org,,,70277,"The agency provides child abuse services, child care, family support services, foster care services, mental health services, school readiness, substance abuse services and welfare-to-work support services for people of all ages and their families in Los Angeles County.",90502,http://egis3.lacounty.gov/lms/?p=70277,publish,33.85220781,-118.2903035,2010-11-01T11:50:56.000Z,,,6473523.75263514,1768722.72037731
-118.10298725694453,33.884322336851731,98993412,211,,Health and Mental Health,Mental Health Counseling,,,College Hospital,10802 College Pl,,Cerritos,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake (714) 826-2140,  Service/Intake and Administration (562) 924-9581, Crisis Response/Access Svc 24H Service/Intake and Hotline (800) 352-3301",www.collegehospitals.com,,,70281,The hospital provides inpatient mental health services for people of all ages.,90703,http://egis3.lacounty.gov/lms/?p=70281,publish,33.88432237,-118.1029872,2010-11-01T11:50:56.000Z,,,6530411.65165439,1780298.72445622
-118.437389356094556,34.040279416602665,98993443,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Edmund D. Edelman Westside Mental Health Center,11080 W Olympic Blvd,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Psych. Mobile Response Service/Intake (800) 854-7771, Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771, Children's System of Care Service/Intake (310) 966-6610, Adult Program Service/Intake (310) 966-6500, Child Program Service/Inta",,,,70295,"The center provides mental health services, and employment services for adults with mental/emotional disturbance in the Santa Monica and west area of Los Angeles.",90064,http://egis3.lacounty.gov/lms/?p=70295,publish,34.04027945,-118.4373893,2010-11-01T11:50:56.000Z,,,6429161.27016605,1837327.15272197
-118.207897456053814,34.056784466520043,98993456,211,,Health and Mental Health,Mental Health Counseling,,,Clinica Monsenor Oscar A. Romero Community Health Center - Boyle Heights - East Los Angeles,2032 Marengo St,,Los Angeles,CA,"Monday through Thursday, 8:00am to 4:00pm; Friday, 8:00am to 12:00pm. ","Service/Intake (323) 987-1030, Health Clinic Service/Intake (323) 987-1030, Parenting/Anger Management/Domestic Violence Classes/Substance Abuse Services Service/Intake (323) 987-1034",www.clinicaromero.com,,,70300,"The clinic provides health services, substance abuse services and welfare-to-work support services, primarily for low-income people of all ages who would otherwise be unable to obtain primary health care and family life education for adults age 18 and older.",90033,http://egis3.lacounty.gov/lms/?p=70300,publish,34.0567845,-118.2078974,2010-11-01T11:50:56.000Z,,,6498699.14421339,1843110.48662773
-118.16057715601697,34.034942407212952,98993469,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County District Attorney - Victim-Witness Assistance Program - East Los Angeles,4848 Civic Center Way,Rm. 201,Los Angeles,CA,"Monday through Friday, 8:00am to 4:30pm. ","FAX (323) 269-4869,  Service/Intake (323) 780-2045",da.co.la.ca.us/vwap/default.htm,,,70304,The program provides victims of crime support in Los Angeles County.,90022,http://egis3.lacounty.gov/lms/?p=70304,publish,34.03494244,-118.1605771,2010-11-01T11:50:56.000Z,,,6513019.53781664,1835135.47370639
-118.483963155386789,34.021478156782599,98993474,211,,Health and Mental Health,Mental Health Counseling,,,Family Service Of Santa Monica,1533 Euclid St,,Santa Monica,CA,"Monday through Thursday, 9:00am to 9:00pm; Friday, 9:00am to 3:00pm. ",Service/Intake and Administration (310) 451-9747,www.vistadelmar.org/family-services-of-santa-monica/,,,70306,The agency provides mental health services for people of all ages in the Santa Monica area.,90404,http://egis3.lacounty.gov/lms/?p=70306,publish,34.02147819,-118.4839631,2010-11-01T11:50:56.000Z,,,6415018.68887122,1830549.74567315
-138.152186011030096,27.196009968715764,98993505,211,,Health and Mental Health,Mental Health Counseling,,,Bilingual Shelter For Victims Of Domestic Violence,,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","24-Hour All Services Hotline Service/Intake and Hotline (800) 548-2722, Free Spirit Shelter Hotline Service/Intake and Hotline (323) 937-1312,  FAX (213) 430-0657, Bilingual Shelter Hotline Service/Intake and Hotline (323) 268-7568, Chicana Service Action",,,,70340,"The agency provides a battered women's shelter, domestic violence services and welfare-to-work support services for women with children who are in Los Angeles County.",90015,http://egis3.lacounty.gov/lms/?p=70340,publish,27.19601,-138.152186,2010-11-01T11:50:56.000Z,,,4.22168173,-2.15259893
-118.264150056771157,34.042962967261538,98993512,211,,Health and Mental Health,Mental Health Counseling,,,Free Spirit: For Victims Of Domestic Violence,,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","24-Hour All Services Hotline Hotline/Talkline/Warmline (800) 548-2722, Free Spirit Shelter Hotline Hotline/Talkline/Warmline (323) 937-1312, Chicana Service Action Center Administrative (213) 629-5800,  Service/Intake and Administration (323) 937-1368",,,,70341,The agency provides a battered women's shelter and welfare-to-work support services for women with children who are in Los Angeles County.,90015,http://egis3.lacounty.gov/lms/?p=70341,publish,34.042963,-118.26415,2010-11-01T11:50:56.000Z,,,6481647.30233289,1838120.59864165
-118.140820756814549,34.141817486586667,98993518,211,,Health and Mental Health,Mental Health Counseling,,,American Association Of Retired Persons - Los Angeles County Office,200 S Los  Robles Ave,Suite 400,Pasadena,CA,"Monday through Friday, 9:00am to 5:00pm. ","888-OUR-AARP Service/Intake (888) 687-2277, Auto Insurance Service/Intake (866) 227-7466, Main Number Service/Intake and Administration (866) 448-3615,  Service/Intake (562) 496-2277, Grief and Loss Program Service/Intake (202) 434-2277, Medical Insurance",www.aarp.org,,,70342,The association provides services for older adults and volunteer opportunities for individuals who live in Los Angeles County.,91101,http://egis3.lacounty.gov/lms/?p=70342,publish,34.14181752,-118.1408207,2010-11-01T11:50:56.000Z,,,6519059.70880714,1874020.32736698
-118.063996656640995,33.925969167465837,98993524,211,,Health and Mental Health,Mental Health Counseling,,,California State Department Of Mental Health - Metropolitan State Hospital,11401 Bloomfield Ave,,Norwalk,CA,"Monday through Sunday, 24 hours per day. ","Trust Office - Financial Info Information Only (562) 651-2241, Campus Police Dispatch Service/Intake (562) 651-4491, Main Number Service/Intake (562) 863-7011",www.dmh.ca.gov/Services_and_Programs/State_Hospitals,,,70343,The hospital provides inpatient mental health services for adults and children throughout California.,90650,http://egis3.lacounty.gov/lms/?p=70343,publish,33.9259692,-118.0639966,2010-11-01T11:50:56.000Z,,,6542255.72737564,1795445.14068565
-118.326463756028886,34.093256956963749,98993539,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Hollywood Mental Health Center,1224 Vine St,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends Service/Intake (800) 854-7771,  Service/Intake (323) 769-6100",,,,70349,"The center provides mental health and welfare-to-work services for adults in Central Health District, in Hollywood and surrounding communities.",90038,http://egis3.lacounty.gov/lms/?p=70349,publish,34.09325699,-118.3264637,2010-11-01T11:50:56.000Z,,,6462829.15821072,1856478.90969397
-118.247433756224169,34.044790657282299,98993578,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Downtown Mental Health Center,529 Maple Ave,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Access Line and PMRT After Hours/Weekends After Hours (800) 854-7771,  FAX (213) 895-6266,  Service/Intake (213) 430-6700",dmh.co.la.ca.us,,,70372,"The agency provides mental health services, employment services and welfare-to-work support services in the Downtown area of Los Angeles.",90013,http://egis3.lacounty.gov/lms/?p=70372,publish,34.04479069,-118.2474337,2010-11-01T11:50:56.000Z,,,6486713.05532472,1838772.84208781
-118.242830355743934,33.924164686883707,98993587,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Augustus F. Hawkins Family Mental Health Center,1720 E 120Th St,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake and Administration (310) 668-4272, Psychiatric Emergency Service/Intake (310) 668-4326, Case Management/CalWORKs Service/Intake (310) 668-5069, Child/Adolescent Service/Intake (310) 668-6008, CRS Unit Service/Intake (310) 668-3403, Triage S",dmh.lacounty.gov,,,70381,"The center provides mental health services and welfare-to-work support services, primarily for adults and children who live in South Central Los Angeles and surrounding communities.",90059,http://egis3.lacounty.gov/lms/?p=70381,publish,33.92416472,-118.2428303,2010-11-01T11:50:56.000Z,,,6488001.55340388,1794871.25141348
-118.448374256003063,34.324379166069669,98993588,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Health Services - Olive View - Ucla Medical Center And Health Center - Access Line,14445 Olive View Dr,,Sylmar,CA,"Monday through Sunday, 24 hours per day. ","Access Line and PMRT After Hours/Weekends Service/Intake and Hotline (800) 854-7771, for Warm Transfer only. Administrative (562) 651-3900",www.ladhs.org/wps/portal/valleycareHomePage,,,70382,"The unit provides disaster services and inpatient mental health services for adults in the Antelope, Santa Clarita and San Fernando Valleys.",91342,http://egis3.lacounty.gov/lms/?p=70382,publish,34.3243792,-118.4483742,2010-11-01T11:50:56.000Z,,,6426294.54689689,1940729.93508923
-118.21008155603171,34.057819646603079,98993590,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Health Services - Los Angeles County And Usc Healthcare Network - Adult Psychiatric Outpatient,1100 N State St,"Clinic Tower, First Fl., Ste. A1D",Los Angeles,CA,"Monday through Friday, 8:00am to 4:30pm. ","Appointments Service/Intake and Administration (323) 409-5751,  Administrative (323) 226-5766",www.ladhs.org/wps/portal/LACUSCHomepage,,,70384,The program provides mental health services for adults and youth age 18 and older who live in Central Los Angeles.,90033,http://egis3.lacounty.gov/lms/?p=70384,publish,34.05781968,-118.2100815,2010-11-01T11:50:56.000Z,,,6498038.37847455,1843488.58331248
-118.58816315570084,34.15898428657713,98993595,211,,Health and Mental Health,Mental Health Counseling,,,Pacific Lodge Youth Services,4900 Serrania Ave,,Woodland Hills,CA,"Monday through Sunday, 24 hours per day. ","FAX (818) 883-5452,  Service/Intake (818) 347-1577",,,,70393,The agency provides residential mental health services for boys age 13 to 17 in Los Angeles.,91364,http://egis3.lacounty.gov/lms/?p=70393,publish,34.15898432,-118.5881631,2010-11-01T11:50:56.000Z,,,6383736.89283913,1880758.36474389
-118.468392155586869,34.200993376292224,98993610,211,,Health and Mental Health,Mental Health Counseling,,,Asian Pacific Counseling And Treatment Centers - San Fernando Valley Center,15400 Sherman Way,Suite 220,Van Nuys,CA,"Monday through Friday, 9:00am to 5:00pm. ",Service/Intake (818) 267-1100,www.apctc.org,,,70417,The centers provide mental health services and welfare-to-work support services for the Asian/Pacific Islander community.,91406,http://egis3.lacounty.gov/lms/?p=70417,publish,34.20099341,-118.4683921,2010-11-01T11:50:56.000Z,,,6420041.43309081,1895855.63966739
-118.261804256547407,34.043965827310537,98993613,211,,Health and Mental Health,Mental Health Counseling,,,Asian Pacific Counseling And Treatment Centers - Metro Center,605 W Olympic Blvd,Suite 550,Los Angeles,CA,"Monday through Friday, 9:00am to 6:00pm. ","FAX (213) 553-1864,  Service/Intake (213) 553-1850",www.apctc.org,,,70418,The centers provide mental health services and welfare-to-work support services for the Asian/Pacific Islander community.,90015,http://egis3.lacounty.gov/lms/?p=70418,publish,34.04396586,-118.2618042,2010-11-01T11:50:56.000Z,,,6482358.90064722,1838483.69863723
-118.097853356609889,33.872484267013306,98993616,211,,Health and Mental Health,Mental Health Counseling,,,Asian Pacific Counseling And Treatment Centers - Cerritos,11050 Artesia Blvd,Suite F,Cerritos,CA,"Monday through Friday, 10:00am to 6:00pm. ","FAX (562) 860-0248,  Service/Intake (562) 860-8838",www.apctc.org,,,70419,The centers provide mental health services and welfare-to-work support services for the Asian/Pacific Islander community.,90703,http://egis3.lacounty.gov/lms/?p=70419,publish,33.8724843,-118.0978533,2010-11-01T11:50:56.000Z,,,6531965.69907121,1775989.01030664
-118.315949056193134,33.832608707516272,98993619,211,,Health and Mental Health,Mental Health Counseling,,,South Bay Children's Health Center - Child Guidance Clinic,1617 Cravens Ave,,Torrance,CA,"Monday through Thursday, 8:00am to 8:00pm; Friday, 8:00am to 4:30pm. ","Service/Intake (310) 316-1212, Mental Health Appts. Service/Intake (310) 328-0855",www.sbchc.com,,,70420,"The center provides health services, mental health services, and a thrift store for youth and families in the South Bay area.",90501,http://egis3.lacounty.gov/lms/?p=70420,publish,33.83260874,-118.315949,2010-11-01T11:50:56.000Z,,,6465714.46215139,1761613.63584223
-118.189693356002721,33.830899017563262,98993621,211,,Health and Mental Health,Mental Health Counseling,,,For The Child Treatment Center,4001 N Long Beach Blvd,,Long Beach,CA,"Monday through Thursday, 8:00am to 7:00pm; Friday, 8:00am to 5:00pm. ","FAX (562) 595-4704, Referrals - Ximena Service/Intake (562) 427-7671",www.forthechild.org,,,70422,The agency provides child abuse services for children and their caregivers in the Long Beach area.,90807,http://egis3.lacounty.gov/lms/?p=70422,publish,33.83089905,-118.1896933,2010-11-01T11:50:56.000Z,,,6504057.94648789,1760894.99325064
-118.40019305587478,34.062270966607819,98993671,211,,Health and Mental Health,Mental Health Counseling,,,Chicago School Of Professional Psychology Counseling Center - Orange County,4199 Campus Dr.,Suite E,Irvine,CA,"Monday through Sunday, 9:00am to 9:00pm. ",Service/Intake (949) 737-5460,www.thechicagoschool.edu,,,70451,The center provides counseling services for people of all ages who live in Los Angeles County.,90212,http://egis3.lacounty.gov/lms/?p=70451,publish,34.062271,-118.400193,2010-11-01T11:50:56.000Z,,,6440461.85747297,1845283.29297765
-118.52322285573554,34.245871946798175,98993677,211,,Health and Mental Health,Mental Health Counseling,,,Child And Family Guidance Center,9650 Zelzah Ave,,Northridge,CA,"Monday through Thursday, 8:30am to 8:00pm; Friday, 8:30am to 5:00pm. ","FAX (818) 993-8206,  Service/Intake and Administration (818) 993-9311",www.childguidance.org,,,70452,"The agency provides child abuse services, education services, school readiness for children age 0 to 5, welfare-to-work support services and youth services for children, youth and families in the Antelope, San Fernando and Santa Clarita Valleys.",91325,http://egis3.lacounty.gov/lms/?p=70452,publish,34.24587198,-118.5232228,2015-03-11T11:24:40.000Z,,,6403547.29153848,1912269.3194384
-118.500388356061507,34.228646116443969,98993686,211,,Health and Mental Health,Mental Health Counseling,,,Child And Family Guidance Center - Family Stress Center,16861 Parthenia St,,North Hills,CA,"Monday through Friday, 8:30am to 8:00pm; Saturday, 9:00am to 3:00pm. ","FAX (818) 830-0206,  Service/Intake (818) 830-0200",www.childguidance.org,,,70453,"The agency provides child abuse services, education services, school readiness for children age 0 to 5, welfare-to-work support services and youth services for children, youth and families in the Antelope, San Fernando and Santa Clarita Valleys.",91343,http://egis3.lacounty.gov/lms/?p=70453,publish,34.22864615,-118.5003883,2010-11-01T11:50:56.000Z,,,6410416.83521405,1905965.46885714
